Gene	Synonmys	all	aml	anal	rectal	colon	bladder	uterine	bone	breast	cns	esophageal	gastric	kaposi	melanoma	ovarian	cervical	mds	nhl	pancreas	nsclc	sclc	hnscc
SPINK4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPINT1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPN		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOCD1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOCK3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPON1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPOUT1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPPL2B		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPRED3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPSB1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPSB4		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SPTBN4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPTBN5		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQLE		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRARP		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRCIN1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRD5A3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SREBF1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SREK1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRGAP1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRI		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRM		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRP68		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRPK3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRPRB		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRPX2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRRM3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRRM4		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SRRT		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRXN1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SSB		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSC4D		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SSH1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSMEM1		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SSR2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSR4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSTR4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SSX4 SSX4B"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ST8SIA1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ST8SIA3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST8SIA4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ST8SIA5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STAB2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STAC3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAMBP		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAMBPL1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STAP2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAR		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STARD4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STARD5		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAT1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STAT4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STAU2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STEAP3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STEAP4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STK10		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STK17B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STK19		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STK25		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STON1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STOX1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STOX2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
STPG2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STRC		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STRIP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STUM		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX18		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
STX19		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX1A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STX1B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX6		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX8		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STXBP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STXBP4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STXBP5L		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STYXL1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUCLA2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUCO		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUGP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SULF2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SULT2B1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SULT6B1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUMF1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUMO1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUN5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SURF6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUSD1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUSD3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUV39H1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUV39H2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SV2A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVOP		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SWSAP1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYAP1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYBU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYCE3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYCP3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYN1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYNE1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYNE3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNE4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYNGR1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNGR2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNPO		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYPL2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYS1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT11		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT16		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYT2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYT8		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYTL1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYTL3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYTL5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAB1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TACC1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TACC3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TACO1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAF11		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAF8		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF9		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAFA2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAFA3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAFA4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAFA5		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TAMM41		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAOK2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARBP1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAS1R2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R4		0	2	0	0	0	0	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0
TAS2R60		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TASP1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D10C		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D12		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D14		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D16		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D19		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D22B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D23		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D24		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D2B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D31		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D9B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBCC		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBCD		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBCEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBCK		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBL2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX6		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBXAS1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCAIM		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCEA2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCEA3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF15		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCFL5		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCOF1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCP11L1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCTEX1D2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCTN2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCTN3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TDRD3		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
TDRD7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TDRD9		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEAD2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TECTB		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TELO2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEN1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENT5C		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERB1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TERB2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TERF1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TEX10		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TEX19		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX28		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX44		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TEX45		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TEX46		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX52		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFAP2E		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TFB1M		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TFDP1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFDP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TFPI		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TGFA		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TGFB1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFBRAP1		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TGM4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TGM5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TGM6		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TGM7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THAP1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THAP11		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THAP4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THAP7		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THBS2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THBS3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THBS4		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
THEGL		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
THEM6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THG1L		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THOC2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THOC5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THOC6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THPO		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIAM1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TICAM1		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TICRR		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIE1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIFAB		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGD4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMM29		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIMM50		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TIMM9		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMMDC1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMP4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TINF2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIPIN		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIRAP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TJAP1		0	2	0	0	0	0	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0
TJP3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TK1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLDC2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TLE2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLE5		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLE6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLN2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TLR1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR9		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM2D2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TM4SF19		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TM4SF20		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM4SF4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM6SF1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TM7SF2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TM9SF1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMC2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMC5		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TMC6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMC8		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMCC3		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMCO2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMCO3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMED6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED9		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM106B		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM106C		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM109		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM116		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM120A		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM120B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM128		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM129		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM132A		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM132B		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM134		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM138		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM150C		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM151A		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM160		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM173		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM175		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM177		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM179		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM181		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM183A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM184A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM186		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM189		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
